,User-ID,Location,Age
5092,179019,other,35
5093,179068,usa,30
5094,179075,usa,82
5095,179118,usa,28
5096,179147,usa,35
5097,179184,usa,45
5098,179216,spain,25
5099,179288,usa,50
5100,179327,usa,18
5101,179383,usa,35
5102,179433,usa,42
5103,179501,usa,23
5104,179532,usa,24
5105,179534,usa,31
5106,179624,spain,31
5107,179688,usa,56
5108,179718,other,39
5109,179730,usa,35
5110,179733,usa,26
5111,179734,usa,26
5112,179739,canada,42
5113,179741,usa,35
5114,179744,usa,26
5115,179772,canada,37
5116,179791,australia,22
5117,179826,unitedkingdom,22
5118,179843,usa,35
5119,179857,italy,41
5120,179915,other,29
5121,179939,spain,27
5122,179978,usa,28
5123,180032,usa,35
5124,180042,canada,63
5125,180146,canada,53
5126,180348,usa,40
5127,180378,canada,38
5128,180383,usa,35
5129,180495,usa,80
5130,180571,germany,52
5131,180586,canada,35
5132,180591,portugal,1
5133,180658,usa,35
5134,180707,australia,46
5135,180722,usa,19
5136,180801,usa,36
5137,180802,usa,35
5138,180840,usa,33
5139,180860,canada,35
5140,180917,usa,50
5141,180925,canada,26
5142,180942,usa,35
5143,180957,australia,35
5144,180975,usa,45
5145,181076,canada,53
5146,181077,canada,35
5147,181103,usa,25
5148,181120,canada,35
5149,181165,usa,39
5150,181212,usa,32
5151,181223,usa,35
5152,181254,usa,35
5153,181411,usa,35
5154,181496,usa,3
5155,181532,usa,35
5156,181666,usa,40
5157,181687,usa,29
5158,181691,usa,26
5159,181714,usa,28
5160,181736,usa,32
5161,181796,usa,33
5162,181830,canada,35
5163,181870,malaysia,13
5164,181944,usa,49
5165,181948,usa,47
5166,181956,usa,21
5167,181995,belgium,25
5168,182053,canada,30
5169,182086,germany,35
5170,182088,austria,21
5171,182101,usa,35
5172,182164,usa,9
5173,182202,usa,20
5174,182334,usa,31
5175,182345,germany,25
5176,182393,usa,35
5177,182403,usa,35
5178,182414,usa,25
5179,182425,usa,26
5180,182429,spain,29
5181,182442,usa,35
5182,182459,usa,28
5183,182506,usa,40
5184,182527,usa,62
5185,182599,canada,35
5186,182746,usa,44
5187,182781,usa,54
5188,182819,usa,44
5189,182838,usa,26
5190,182847,usa,40
5191,182931,canada,32
5192,182969,usa,36
5193,182993,usa,40
5194,183046,canada,35
5195,183061,usa,30
5196,183088,usa,43
5197,183101,usa,15
5198,183103,usa,66
5199,183142,usa,35
5200,183146,usa,49
5201,183187,usa,48
5202,183196,usa,33
5203,183277,usa,38
5204,183284,usa,35
5205,183287,france,28
5206,183340,usa,35
5207,183347,usa,35
5208,183436,usa,24
5209,183476,usa,29
5210,183524,germany,19
5211,183532,usa,35
5212,183537,usa,35
5213,183540,usa,35
5214,183597,usa,35
5215,183722,usa,41
5216,183725,usa,35
5217,183739,usa,35
5218,183740,usa,28
5219,183753,australia,26
5220,183883,usa,35
5221,183923,ireland,35
5222,183952,usa,68
5223,183958,australia,57
5224,183963,canada,27
5225,183995,usa,49
5226,184121,usa,37
5227,184190,usa,35
5228,184196,usa,35
5229,184202,usa,32
5230,184265,usa,65
5231,184272,usa,35
5232,184279,usa,29
5233,184305,other,64
5234,184319,usa,13
5235,184365,usa,35
5236,184386,spain,23
5237,184401,other,55
5238,184424,usa,44
5239,184465,usa,33
5240,184479,usa,35
5241,184483,usa,41
5242,184513,usa,61
5243,184532,usa,28
5244,184547,usa,46
5245,184562,canada,49
5246,184629,usa,35
5247,184632,usa,35
5248,184661,netherlands,35
5249,184672,germany,30
5250,184789,canada,34
5251,184845,italy,23
5252,184871,germany,27
5253,184891,usa,50
5254,184904,usa,22
5255,184985,portugal,28
5256,185011,usa,42
5257,185087,usa,41
5258,185119,spain,19
5259,185123,ireland,31
5260,185147,usa,33
5261,185176,usa,37
5262,185252,usa,39
5263,185254,usa,30
5264,185258,canada,35
5265,185275,usa,32
5266,185288,canada,35
5267,185296,usa,51
5268,185308,unitedkingdom,35
5269,185313,usa,49
5270,185402,usa,29
5271,185448,usa,31
5272,185468,usa,40
5273,185514,newzealand,32
5274,185519,usa,40
5275,185521,newzealand,34
5276,185538,unitedkingdom,28
5277,185580,usa,35
5278,185634,usa,35
5279,185664,canada,35
5280,185671,usa,38
5281,185677,usa,35
5282,185722,usa,24
5283,185731,unitedkingdom,23
5284,185771,usa,39
5285,186003,france,52
5286,186039,iran,24
5287,186115,other,35
5288,186238,other,35
5289,186312,usa,35
5290,186446,usa,47
5291,186457,newzealand,33
5292,186527,usa,37
5293,186547,usa,55
5294,186623,austria,24
5295,186762,usa,18
5296,186807,usa,35
5297,186821,usa,35
5298,186831,usa,36
5299,186837,usa,39
5300,186848,usa,31
5301,186899,usa,24
5302,186969,usa,24
5303,187029,usa,55
5304,187065,other,35
5305,187108,usa,35
5306,187163,usa,62
5307,187170,usa,33
5308,187232,usa,83
5309,187239,usa,35
5310,187256,usa,35
5311,187266,usa,66
5312,187333,spain,33
5313,187378,netherlands,32
5314,187397,other,35
5315,187410,usa,35
5316,187425,usa,12
5317,187463,usa,56
5318,187520,unitedkingdom,29
5319,187574,usa,35
5320,187598,france,16
5321,187606,usa,53
5322,187613,usa,19
5323,187624,usa,34
5324,187747,usa,22
5325,187762,usa,24
5326,187763,usa,33
5327,187801,spain,47
5328,187805,france,31
5329,187810,spain,45
5330,187822,usa,37
5331,187830,usa,26
5332,187844,switzerland,35
5333,187863,usa,33
5334,187871,canada,22
5335,187904,usa,35
5336,187921,usa,35
5337,187922,usa,34
5338,187981,australia,23
5339,188010,canada,35
5340,188022,usa,35
5341,188027,usa,44
5342,188038,canada,35
5343,188132,usa,35
5344,188171,usa,35
5345,188273,usa,22
5346,188369,hongkong,25
5347,188379,usa,51
5348,188483,usa,37
5349,188484,unitedkingdom,24
5350,188490,usa,35
5351,188513,usa,44
5352,188583,canada,22
5353,188589,malaysia,20
5354,188593,usa,26
5355,188598,spain,28
5356,188658,france,23
5357,188659,usa,61
5358,188676,usa,38
5359,188696,other,35
5360,188796,canada,35
5361,188799,usa,23
5362,188878,usa,35
5363,188951,usa,24
5364,189005,usa,35
5365,189066,canada,70
5366,189080,usa,28
5367,189104,usa,26
5368,189115,usa,28
5369,189139,canada,40
5370,189151,usa,60
5371,189227,germany,36
5372,189320,usa,39
5373,189392,usa,26
5374,189474,usa,41
5375,189516,usa,37
5376,189536,portugal,20
5377,189541,usa,35
5378,189558,usa,55
5379,189655,usa,35
5380,189665,usa,35
5381,189666,netherlands,35
5382,189678,usa,43
5383,189722,usa,35
5384,189733,usa,30
5385,189747,canada,33
5386,189750,spain,29
5387,189789,usa,1
5388,189813,canada,35
5389,189844,australia,60
5390,189848,unitedkingdom,36
5391,189855,usa,33
5392,189973,usa,35
5393,190033,usa,35
5394,190056,usa,56
5395,190074,usa,35
5396,190185,other,35
5397,190265,ireland,30
5398,190298,usa,35
5399,190335,usa,35
5400,190347,usa,45
5401,190350,usa,34
5402,190374,canada,38
5403,190422,usa,35
5404,190459,usa,40
5405,190479,canada,35
5406,190521,usa,41
5407,190533,canada,33
5408,190688,other,35
5409,190709,canada,26
5410,190741,usa,52
5411,190789,usa,35
5412,190807,usa,43
5413,190814,usa,28
5414,190831,canada,35
5415,190844,usa,35
5416,190885,usa,38
5417,190923,usa,45
5418,190939,usa,31
5419,191014,usa,35
5420,191165,usa,36
5421,191166,usa,21
5422,191187,usa,35
5423,191188,usa,80
5424,191247,spain,28
5425,191523,usa,41
5426,191548,usa,44
5427,191560,usa,59
5428,191575,canada,30
5429,191578,usa,35
5430,191610,usa,35
5431,191671,usa,30
5432,191694,usa,62
5433,191707,germany,26
5434,191716,canada,49
5435,191720,germany,37
5436,191756,germany,28
5437,191761,usa,50
5438,191775,usa,64
5439,191803,usa,35
5440,191841,usa,33
5441,191865,usa,3
5442,191875,usa,25
5443,191881,canada,35
5444,191883,usa,27
5445,191913,usa,54
5446,191915,usa,35
5447,191968,usa,29
5448,192093,usa,46
5449,192101,france,29
5450,192119,usa,39
5451,192135,canada,35
5452,192158,usa,35
5453,192176,usa,58
5454,192185,usa,52
5455,192191,canada,35
5456,192203,usa,64
5457,192211,usa,45
5458,192230,usa,30
5459,192244,usa,26
5460,192245,other,35
5461,192277,usa,62
5462,192308,usa,53
5463,192353,usa,26
5464,192413,usa,35
5465,192428,usa,34
5466,192462,usa,35
5467,192479,usa,43
5468,192492,usa,35
5469,192660,usa,35
5470,192665,usa,47
5471,192710,usa,53
5472,192739,usa,34
5473,192895,mexico,23
5474,193063,usa,48
5475,193106,usa,35
5476,193131,ireland,28
5477,193156,usa,35
5478,193168,portugal,38
5479,193220,usa,39
5480,193248,usa,32
5481,193337,usa,35
5482,193350,usa,35
5483,193352,usa,35
5484,193412,usa,36
5485,193428,usa,35
5486,193458,canada,40
5487,193469,usa,29
5488,193470,usa,35
5489,193482,usa,49
5490,193499,usa,41
5491,193529,usa,51
5492,193533,usa,50
5493,193560,unitedkingdom,37
5494,193615,usa,35
5495,193664,unitedkingdom,16
5496,193676,usa,27
5497,193738,usa,35
5498,193744,canada,35
5499,193746,usa,35
5500,193750,usa,49
5501,193759,usa,35
5502,193778,usa,35
5503,193786,usa,49
5504,193798,usa,33
5505,193898,usa,35
5506,193966,usa,35
5507,194027,canada,63
5508,194129,usa,35
5509,194172,other,54
5510,194202,usa,40
5511,194287,usa,23
5512,194358,austria,26
5513,194457,usa,54
5514,194463,other,52
5515,194500,australia,60
5516,194514,italy,36
5517,194519,france,28
5518,194539,canada,35
5519,194600,canada,51
5520,194605,usa,41
5521,194614,usa,33
5522,194636,other,35
5523,194637,usa,35
5524,194646,unitedkingdom,50
5525,194676,usa,35
5526,194699,usa,35
5527,194803,usa,44
5528,194864,spain,26
5529,194992,usa,34
5530,195016,portugal,37
5531,195049,usa,41
5532,195057,canada,19
5533,195079,usa,43
5534,195100,usa,52
5535,195116,unitedkingdom,27
5536,195124,switzerland,35
5537,195247,unitedkingdom,18
5538,195304,usa,35
5539,195374,usa,51
5540,195386,usa,53
5541,195455,usa,35
5542,195469,usa,39
5543,195572,usa,31
5544,195714,spain,37
5545,195716,usa,59
5546,195904,usa,36
5547,195943,usa,17
5548,196006,germany,29
5549,196018,usa,27
5550,196031,unitedkingdom,35
5551,196047,usa,55
5552,196050,usa,68
5553,196052,usa,36
5554,196053,usa,35
5555,196106,usa,34
5556,196108,usa,34
5557,196113,usa,35
5558,196129,usa,26
5559,196137,usa,36
5560,196146,unitedkingdom,38
5561,196148,canada,26
5562,196149,unitedkingdom,29
5563,196160,usa,22
5564,196191,poland,18
5565,196228,usa,40
5566,196253,usa,34
5567,196282,usa,25
5568,196317,usa,60
5569,196457,usa,35
5570,196466,usa,30
5571,196493,germany,26
5572,196502,usa,38
5573,196527,italy,61
5574,196598,usa,49
5575,196621,usa,58
5576,196656,portugal,26
5577,196709,canada,31
5578,196738,usa,39
5579,196775,canada,35
5580,196821,canada,40
5581,196859,unitedkingdom,40
5582,196891,usa,63
5583,196898,switzerland,27
5584,196930,usa,35
5585,196985,usa,35
5586,197000,usa,35
5587,197012,usa,33
5588,197130,usa,39
5589,197189,canada,32
5590,197206,usa,35
5591,197293,canada,26
5592,197364,usa,30
5593,197405,canada,35
5594,197410,sweden,31
5595,197424,usa,42
5596,197502,usa,26
5597,197548,usa,52
5598,197550,romania,40
5599,197609,usa,33
5600,197664,usa,37
5601,197687,usa,35
5602,197727,canada,16
5603,197763,usa,35
5604,197775,romania,21
5605,197828,usa,61
5606,197866,usa,30
5607,197882,other,35
5608,197913,usa,22
5609,197939,usa,35
5610,197961,usa,35
5611,197997,usa,29
5612,198011,usa,35
5613,198012,usa,34
5614,198046,usa,51
5615,198061,usa,35
5616,198114,usa,34
5617,198177,canada,31
5618,198213,usa,19
5619,198243,other,30
5620,198331,usa,43
5621,198355,canada,35
5622,198412,usa,17
5623,198483,usa,35
5624,198506,usa,49
5625,198515,australia,39
5626,198547,usa,35
5627,198621,usa,42
5628,198625,usa,30
5629,198692,usa,51
5630,198699,usa,49
5631,198726,usa,46
5632,198760,usa,35
5633,198767,usa,65
5634,198776,usa,35
5635,198781,usa,43
5636,198790,usa,35
5637,198840,usa,24
5638,198930,usa,21
5639,198937,other,23
5640,198982,unitedkingdom,34
5641,198983,usa,29
5642,198996,usa,62
5643,199016,usa,35
5644,199025,usa,35
5645,199041,usa,35
5646,199092,netherlands,50
5647,199095,usa,58
5648,199178,unitedkingdom,57
5649,199180,france,22
5650,199209,usa,32
5651,199336,usa,35
5652,199353,other,35
5653,199378,canada,14
5654,199416,other,65
5655,199431,usa,15
5656,199494,usa,57
5657,199515,usa,44
5658,199572,usa,14
5659,199640,usa,35
5660,199772,usa,35
5661,199800,usa,35
5662,199857,canada,66
5663,199871,usa,35
5664,199898,germany,24
5665,199901,usa,35
5666,200093,unitedkingdom,55
5667,200196,usa,56
5668,200245,usa,35
5669,200248,usa,21
5670,200315,usa,39
5671,200323,usa,19
5672,200409,usa,35
5673,200422,usa,29
5674,200493,usa,56
5675,200556,canada,35
5676,200557,australia,26
5677,200568,usa,48
5678,200585,brazil,18
5679,200643,usa,21
5680,200679,germany,40
5681,200772,other,28
5682,200814,switzerland,31
5683,200832,germany,45
5684,200876,singapore,35
5685,200891,usa,35
5686,200978,netherlands,41
5687,200993,portugal,25
5688,201017,usa,36
5689,201036,usa,35
5690,201042,usa,34
5691,201058,usa,35
5692,201141,canada,27
5693,201290,portugal,35
5694,201303,usa,24
5695,201353,canada,19
5696,201404,usa,28
5697,201447,usa,40
5698,201475,usa,35
5699,201519,usa,45
5700,201548,germany,29
5701,201575,usa,31
5702,201593,usa,36
5703,201641,canada,19
5704,201673,usa,19
5705,201674,usa,28
5706,201677,usa,29
5707,201684,usa,24
5708,201697,canada,29
5709,201760,usa,29
5710,201763,usa,23
5711,201768,canada,47
5712,201776,canada,22
5713,201783,usa,25
5714,201792,usa,21
5715,201806,germany,30
5716,201829,usa,33
5717,201898,usa,35
5718,201923,usa,35
5719,201969,canada,35
5720,202000,usa,35
5721,202036,usa,35
5722,202058,usa,35
5723,202063,usa,24
5724,202127,usa,25
5725,202173,germany,29
5726,202182,usa,24
5727,202260,spain,35
5728,202277,usa,54
5729,202324,usa,50
5730,202353,usa,35
5731,202358,portugal,52
5732,202381,usa,53
5733,202430,usa,27
5734,202462,usa,32
5735,202532,usa,35
5736,202564,unitedkingdom,35
5737,202706,usa,35
5738,202711,usa,30
5739,202738,usa,35
5740,202742,germany,35
5741,202764,spain,27
5742,202834,usa,20
5743,202885,usa,62
5744,202919,usa,1
5745,202963,usa,32
5746,203017,usa,32
5747,203031,italy,29
5748,203033,usa,54
5749,203044,usa,40
5750,203058,usa,32
5751,203075,usa,23
5752,203161,usa,38
5753,203213,usa,35
5754,203280,australia,28
5755,203380,unitedkingdom,38
5756,203401,usa,35
5757,203441,usa,38
5758,203502,usa,35
5759,203506,usa,18
5760,203542,usa,48
5761,203566,usa,35
5762,203603,philippines,37
5763,203621,usa,37
5764,203649,usa,41
5765,203764,usa,48
5766,203799,usa,54
5767,203820,spain,31
5768,203844,canada,40
5769,203900,usa,30
5770,203910,other,16
5771,204040,usa,35
5772,204044,usa,39
5773,204090,usa,63
5774,204117,usa,35
5775,204141,unitedkingdom,31
5776,204167,usa,30
5777,204179,usa,35
5778,204205,usa,36
5779,204285,usa,23
5780,204311,usa,35
5781,204316,usa,64
5782,204333,usa,32
5783,204359,other,40
5784,204363,usa,29
5785,204391,usa,33
5786,204393,usa,23
5787,204448,usa,35
5788,204457,usa,55
5789,204474,usa,35
5790,204507,canada,36
5791,204522,usa,29
5792,204571,usa,35
5793,204591,canada,30
5794,204622,usa,24
5795,204663,portugal,43
5796,204676,usa,35
5797,204696,usa,35
5798,204748,usa,35
5799,204782,canada,35
5800,204790,canada,31
5801,204813,usa,35
5802,204825,germany,18
5803,204854,usa,16
5804,204909,usa,35
5805,204936,usa,35
5806,204946,unitedkingdom,47
5807,204964,usa,24
5808,204968,usa,35
5809,204972,germany,35
5810,204993,netherlands,35
5811,205072,canada,33
5812,205145,usa,35
5813,205166,germany,38
5814,205197,usa,24
5815,205281,usa,37
5816,205285,usa,35
5817,205355,usa,35
5818,205383,unitedkingdom,36
5819,205426,usa,36
5820,205448,italy,22
5821,205473,canada,32
5822,205487,usa,36
5823,205502,usa,24
5824,205508,usa,35
5825,205517,usa,35
5826,205520,usa,35
5827,205554,usa,16
5828,205708,germany,39
5829,205765,usa,27
5830,205843,unitedkingdom,37
5831,205849,usa,35
5832,205867,canada,35
5833,205878,usa,34
5834,205909,usa,35
5835,205919,usa,25
5836,205922,canada,61
5837,205938,usa,35
5838,205943,usa,43
5839,205963,usa,56
5840,205967,usa,35
5841,205969,unitedkingdom,48
5842,205979,unitedkingdom,23
5843,205980,usa,35
5844,206016,canada,25
5845,206026,usa,35
5846,206074,usa,16
5847,206107,other,35
5848,206109,usa,29
5849,206171,usa,35
5850,206202,usa,16
5851,206204,usa,35
5852,206217,germany,27
5853,206219,spain,19
5854,206249,usa,20
5855,206300,unitedkingdom,34
5856,206301,spain,31
5857,206305,usa,35
5858,206306,usa,45
5859,206393,usa,29
5860,206423,usa,35
5861,206438,usa,24
5862,206563,usa,45
5863,206567,usa,33
5864,206570,usa,37
5865,206573,usa,35
5866,206635,usa,31
5867,206675,usa,14
5868,206691,usa,28
5869,206695,usa,45
5870,206775,greece,35
5871,206865,france,22
5872,206891,usa,32
5873,206932,spain,29
5874,206944,usa,26
5875,206959,usa,32
5876,206972,usa,15
5877,206979,newzealand,22
5878,207148,usa,42
5879,207180,usa,35
5880,207246,usa,28
5881,207259,usa,38
5882,207275,unitedkingdom,22
5883,207291,australia,35
5884,207339,usa,43
5885,207341,canada,58
5886,207349,usa,25
5887,207385,usa,58
5888,207450,usa,35
5889,207494,usa,42
5890,207498,usa,83
5891,207499,usa,35
5892,207563,usa,29
5893,207569,usa,35
5894,207616,other,53
5895,207623,germany,38
5896,207651,other,35
5897,207686,usa,35
5898,207721,canada,39
5899,207727,usa,37
5900,207782,usa,28
5901,207825,usa,52
5902,207835,other,57
5903,207924,usa,50
5904,207936,canada,58
5905,207965,usa,46
5906,207971,usa,53
5907,208019,usa,35
5908,208058,usa,35
5909,208059,usa,35
5910,208064,usa,35
5911,208077,usa,35
5912,208095,usa,35
5913,208099,usa,36
5914,208112,usa,32
5915,208141,usa,46
5916,208147,usa,41
5917,208236,usa,30
5918,208251,usa,35
5919,208302,usa,35
5920,208352,usa,35
5921,208382,usa,53
5922,208406,usa,30
5923,208410,unitedkingdom,23
5924,208415,usa,37
5925,208451,other,35
5926,208506,canada,35
5927,208555,usa,12
5928,208566,usa,35
5929,208568,usa,35
5930,208591,usa,40
5931,208600,usa,16
5932,208605,usa,38
5933,208622,usa,44
5934,208641,usa,48
5935,208665,usa,69
5936,208668,usa,59
5937,208671,usa,35
5938,208683,usa,35
5939,208741,netherlands,30
5940,208755,usa,35
5941,208786,usa,36
5942,208788,usa,23
5943,208815,usa,23
5944,208829,canada,35
5945,208877,usa,35
5946,208897,usa,35
5947,208907,usa,26
5948,208960,usa,35
5949,209059,usa,26
5950,209085,israel,35
5951,209147,other,35
5952,209148,usa,33
5953,209155,usa,35
5954,209156,usa,48
5955,209160,canada,32
5956,209163,usa,35
5957,209174,canada,35
5958,209204,usa,37
5959,209220,other,52
5960,209229,other,35
5961,209238,usa,60
5962,209265,usa,44
5963,209272,usa,50
5964,209373,usa,37
5965,209385,usa,57
5966,209389,other,34
5967,209464,canada,17
5968,209477,usa,36
5969,209486,usa,24
5970,209516,unitedkingdom,57
5971,209536,unitedkingdom,30
5972,209563,usa,48
5973,209625,usa,33
5974,209631,canada,23
5975,209756,usa,36
5976,209817,usa,27
5977,209870,usa,41
5978,209875,usa,43
5979,209974,usa,35
5980,209985,unitedkingdom,45
5981,210168,usa,26
5982,210223,usa,22
5983,210261,usa,35
5984,210311,portugal,25
5985,210315,usa,35
5986,210317,usa,35
5987,210346,usa,35
5988,210420,canada,35
5989,210573,usa,35
5990,210587,usa,35
5991,210597,usa,38
5992,210599,usa,35
5993,210685,usa,25
5994,210706,usa,20
5995,210717,usa,42
5996,210738,usa,35
5997,210792,usa,36
5998,210816,usa,29
5999,210822,usa,36
6000,210874,canada,26
6001,210923,usa,35
6002,210945,germany,44
6003,210959,usa,30
6004,211041,canada,30
6005,211098,usa,35
6006,211137,usa,35
6007,211152,usa,33
6008,211176,usa,29
6009,211231,czechrepublic,21
6010,211264,usa,38
6011,211288,usa,36
6012,211303,usa,43
6013,211344,usa,32
6014,211351,usa,42
6015,211430,canada,28
6016,211460,austria,33
6017,211610,france,50
6018,211713,usa,45
6019,211767,usa,34
6020,211770,usa,23
6021,211847,usa,27
6022,211919,usa,38
6023,211944,other,42
6024,211961,netherlands,40
6025,211971,germany,35
6026,211979,usa,35
6027,212002,germany,53
6028,212088,germany,33
6029,212124,usa,35
6030,212142,usa,37
6031,212181,usa,13
6032,212216,other,35
6033,212252,usa,41
6034,212260,usa,35
6035,212328,usa,34
6036,212350,netherlands,44
6037,212385,philippines,18
6038,212411,usa,25
6039,212427,usa,35
6040,212467,usa,62
6041,212568,usa,35
6042,212607,usa,50
6043,212628,usa,36
6044,212640,usa,35
6045,212645,usa,21
6046,212697,usa,18
6047,212797,usa,39
6048,212806,usa,35
6049,212835,usa,31
6050,212847,usa,35
6051,212849,usa,59
6052,212853,usa,35
6053,212859,usa,61
6054,212891,usa,35
6055,212965,usa,43
6056,212983,usa,35
6057,212984,unitedkingdom,35
6058,212986,usa,39
6059,213064,usa,35
6060,213066,usa,35
6061,213109,canada,56
6062,213119,canada,20
6063,213126,usa,35
6064,213141,usa,34
6065,213150,usa,35
6066,213197,usa,33
6067,213207,usa,35
6068,213255,unitedkingdom,32
6069,213312,usa,47
6070,213316,unitedkingdom,32
6071,213410,usa,35
6072,213426,usa,28
6073,213523,usa,35
6074,213531,usa,63
6075,213625,usa,35
6076,213628,other,31
6077,213638,usa,43
6078,213641,usa,37
6079,213657,unitedkingdom,28
6080,213661,usa,41
6081,213703,usa,49
6082,213707,canada,30
6083,213708,usa,36
6084,213760,usa,32
6085,213831,usa,41
6086,213915,unitedkingdom,29
6087,213919,other,35
6088,213941,usa,20
6089,213953,canada,68
6090,214042,canada,63
6091,214102,usa,35
6092,214118,other,35
6093,214138,usa,79
6094,214244,germany,23
6095,214272,usa,42
6096,214315,usa,32
6097,214436,usa,35
6098,214528,australia,31
6099,214583,other,35
6100,214631,usa,52
6101,214641,usa,30
6102,214651,usa,38
6103,214673,switzerland,28
6104,214717,usa,23
6105,214786,usa,35
6106,214821,usa,35
6107,214851,usa,35
6108,214876,usa,19
6109,214879,finland,24
6110,214890,unitedkingdom,62
6111,214920,spain,35
6112,215006,usa,44
6113,215024,usa,35
6114,215071,usa,29
6115,215078,usa,35
6116,215136,hongkong,35
6117,215139,usa,35
6118,215143,portugal,26
6119,215148,usa,35
6120,215180,usa,39
6121,215225,germany,40
6122,215226,usa,35
6123,215278,usa,35
6124,215298,canada,32
6125,215388,usa,35
6126,215421,usa,57
6127,215562,usa,49
6128,215627,other,35
6129,215677,unitedkingdom,44
6130,215683,usa,35
6131,215693,usa,30
6132,215709,usa,35
6133,215745,germany,24
6134,215772,other,35
6135,215787,france,27
6136,215801,usa,42
6137,215829,usa,35
6138,215942,france,24
6139,215947,france,35
6140,215953,spain,32
6141,215986,usa,28
6142,215988,usa,42
6143,216012,usa,34
6144,216027,usa,54
6145,216059,usa,35
6146,216099,costarica,35
6147,216100,usa,40
6148,216151,other,54
6149,216155,usa,38
6150,216211,usa,39
6151,216386,usa,25
6152,216401,france,30
6153,216435,usa,24
6154,216444,netherlands,57
6155,216466,usa,29
6156,216476,usa,30
6157,216501,usa,35
6158,216557,canada,33
6159,216579,usa,29
6160,216670,usa,35
6161,216679,usa,26
6162,216683,usa,35
6163,216724,usa,20
6164,216745,other,36
6165,216829,usa,35
6166,216882,australia,35
6167,216931,usa,51
6168,216955,usa,33
6169,216962,usa,35
6170,216965,usa,29
6171,217056,usa,30
6172,217089,usa,50
6173,217106,usa,55
6174,217107,usa,34
6175,217117,canada,35
6176,217121,unitedkingdom,43
6177,217130,usa,38
6178,217173,usa,25
6179,217211,usa,28
6180,217212,usa,65
6181,217262,usa,55
6182,217271,usa,43
6183,217292,other,75
6184,217318,canada,35
6185,217444,usa,17
6186,217458,usa,43
6187,217468,singapore,23
6188,217516,usa,56
6189,217566,malaysia,16
6190,217571,usa,35
6191,217595,mexico,31
6192,217673,usa,34
6193,217701,austria,39
6194,217740,spain,37
6195,217811,usa,37
6196,217895,iran,35
6197,217986,usa,35
6198,218068,usa,35
6199,218121,usa,35
6200,218182,usa,38
6201,218197,germany,39
6202,218221,malaysia,18
6203,218240,usa,35
6204,218241,usa,35
6205,218286,usa,35
6206,218344,australia,23
6207,218404,usa,30
6208,218411,unitedkingdom,45
6209,218430,usa,55
6210,218552,usa,48
6211,218568,usa,41
6212,218569,usa,36
6213,218608,usa,31
6214,218615,usa,35
6215,218640,usa,34
6216,218721,usa,35
6217,218760,usa,31
6218,218831,germany,27
6219,218875,usa,28
6220,218936,usa,43
6221,218976,usa,19
6222,219008,canada,60
6223,219013,usa,19
6224,219132,usa,35
6225,219209,usa,35
6226,219254,canada,35
6227,219259,usa,35
6228,219260,usa,49
6229,219301,usa,35
6230,219321,usa,35
6231,219353,canada,37
6232,219420,germany,29
6233,219482,usa,28
6234,219529,usa,35
6235,219593,usa,35
6236,219609,usa,37
6237,219671,usa,35
6238,219683,usa,32
6239,219729,other,39
6240,219813,austria,27
6241,219924,usa,64
6242,219949,usa,35
6243,219951,unitedkingdom,19
6244,219955,usa,34
6245,220091,usa,35
6246,220095,usa,35
6247,220122,other,35
6248,220158,usa,35
6249,220240,usa,34
6250,220278,usa,32
6251,220307,canada,33
6252,220314,usa,39
6253,220326,usa,49
6254,220399,usa,35
6255,220435,australia,35
6256,220484,other,35
6257,220498,other,35
6258,220564,usa,28
6259,220586,canada,35
6260,220597,canada,26
6261,220608,usa,32
6262,220626,usa,27
6263,220664,usa,28
6264,220688,usa,27
6265,220753,other,35
6266,220867,australia,25
6267,220911,usa,29
6268,220931,usa,23
6269,221040,usa,29
6270,221103,canada,35
6271,221115,usa,59
6272,221124,usa,35
6273,221186,usa,41
6274,221309,other,35
6275,221327,usa,35
6276,221445,usa,35
6277,221510,usa,28
6278,221543,usa,46
6279,221557,other,30
6280,221655,usa,35
6281,221687,usa,34
6282,221698,usa,53
6283,221705,usa,35
6284,221732,usa,26
6285,221753,usa,35
6286,221777,usa,26
6287,221870,usa,45
6288,221871,canada,35
6289,221946,unitedkingdom,28
6290,221948,usa,36
6291,222035,usa,56
6292,222050,usa,45
6293,222110,germany,33
6294,222140,germany,13
6295,222150,germany,35
6296,222152,usa,78
6297,222204,usa,42
6298,222217,germany,25
6299,222220,usa,30
6300,222296,usa,35
6301,222353,usa,35
6302,222372,canada,54
6303,222391,germany,25
6304,222404,germany,23
6305,222488,germany,29
6306,222506,canada,57
6307,222563,usa,41
6308,222614,usa,59
6309,222621,germany,35
6310,222622,austria,23
6311,222642,unitedkingdom,33
6312,222683,usa,35
6313,222688,usa,42
6314,222716,australia,35
6315,222748,usa,22
6316,222788,usa,23
6317,222912,france,41
6318,222941,usa,57
6319,223034,canada,35
6320,223066,canada,51
6321,223087,usa,35
6322,223143,canada,35
6323,223154,usa,33
6324,223156,usa,31
6325,223174,usa,35
6326,223190,usa,33
6327,223201,usa,35
6328,223210,usa,57
6329,223211,usa,41
6330,223231,poland,17
6331,223238,other,21
6332,223253,usa,56
6333,223326,usa,30
6334,223350,usa,38
6335,223386,france,27
6336,223391,usa,35
6337,223402,usa,36
6338,223431,usa,35
6339,223438,usa,31
6340,223454,canada,35
6341,223501,usa,35
